env_GANTRY_VERSION,env_GITHUB_REPO,env_GIT_REF,env_LEARNING_RATE,env_METHOD,env_MODEL,env_PIP_REQUIREMENTS_FILE,env_PYTHON_VERSION,env_RANK,env_SEED,env_TASK,env_WANDB_MODE,experiment_id,experiment_name,metrics_epoch,metrics_eval_accuracy,metrics_eval_loss,metrics_eval_macro-f1,metrics_eval_micro-f1,metrics_eval_runtime,metrics_eval_samples,metrics_eval_samples_per_second,metrics_eval_steps_per_second,task_canceled,task_id,task_name
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,64,3,hellaswag,,01H9P906DX715PV61K30HSKAZ0,,,,,,,,,,,2023-09-06 23:09:35.40536 +0000 UTC,01H9P906DZSD233V31DW8E5923,hellaswag-microsoft-deberta-v3-xsmall-lora_64-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,64,3,hellaswag,,01H9P906DX715PV61K30HSKAZ0,,3.76,0.3974307906791476,1.2823803424835205,0.3541723976895014,0.39743079067914766,85.6864,10042,117.195,14.658,,01H9P906DZSD233V31DW8E5923,hellaswag-microsoft-deberta-v3-xsmall-lora_64-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3843,3,hellaswag,,01H9P90976T4GHHABEATJ6K66C,,,,,,,,,,,2023-09-06 23:09:41.242757 +0000 UTC,01H9P90978QWEC2B3TAT595C7Q,hellaswag-microsoft-deberta-v3-xsmall-lora_3843-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3843,3,hellaswag,,01H9P90976T4GHHABEATJ6K66C,,3.76,0.3738299143596893,1.301848292350769,0.3310346830883206,0.3738299143596893,117.2758,10042,85.627,10.71,,01H9P90978QWEC2B3TAT595C7Q,hellaswag-microsoft-deberta-v3-xsmall-lora_3843-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,769,3,hellaswag,,01H9P90CER4NN71ZC528T72DWC,,3.76,0.3794064927305318,1.2906668186187744,0.3308363213870381,0.3794064927305318,81.0593,10042,123.885,15.495,,01H9P90CETDJS7GG56ECJCDAN2,hellaswag-microsoft-deberta-v3-xsmall-lora_769-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,769,3,hellaswag,,01H9P90CER4NN71ZC528T72DWC,,,,,,,,,,,2023-09-06 23:09:53.633294 +0000 UTC,01H9P90CETDJS7GG56ECJCDAN2,hellaswag-microsoft-deberta-v3-xsmall-lora_769-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,1538,3,hellaswag,,01H9P90F7Z2DPQ9QP0RGWQPE25,,3.76,0.37950607448715395,1.2927734851837158,0.34040168362315837,0.37950607448715395,93.2013,10042,107.745,13.476,,01H9P90F81XZ0BXMAG4RJVREYR,hellaswag-microsoft-deberta-v3-xsmall-lora_1538-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,1538,3,hellaswag,,01H9P90F7Z2DPQ9QP0RGWQPE25,,,,,,,,,,,2023-09-06 23:11:47.428606 +0000 UTC,01H9P90F81XZ0BXMAG4RJVREYR,hellaswag-microsoft-deberta-v3-xsmall-lora_1538-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2306,3,hellaswag,,01H9P90J59VWCM3PGF7NF9FX27,,3.76,0.25731925911173076,1.3865084648132324,0.10232852843339142,0.25731925911173076,100.5782,10042,99.843,12.488,,01H9P90J5BXJ3CSN1B0A7V9BDG,hellaswag-microsoft-deberta-v3-xsmall-lora_2306-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2306,3,hellaswag,,01H9P90J59VWCM3PGF7NF9FX27,,,,,,,,,,,2023-09-06 23:14:28.293978 +0000 UTC,01H9P90J5BXJ3CSN1B0A7V9BDG,hellaswag-microsoft-deberta-v3-xsmall-lora_2306-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3075,3,hellaswag,,01H9P90N35NYWQY264595VAFE9,,3.76,0.25731925911173076,1.38663911819458,0.10232852843339142,0.25731925911173076,117.8509,10042,85.209,10.658,,01H9P90N38TXPX91WWDCM1BMYA,hellaswag-microsoft-deberta-v3-xsmall-lora_3075-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3075,3,hellaswag,,01H9P90N35NYWQY264595VAFE9,,,,,,,,,,,2023-09-06 23:17:21.799627 +0000 UTC,01H9P90N38TXPX91WWDCM1BMYA,hellaswag-microsoft-deberta-v3-xsmall-lora_3075-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,8,1,hellaswag,,01H9P9BESCKGSDSHMZXZZ3ZKHZ,,3.76,0.39623580959968135,1.2875715494155884,0.3682871001386746,0.39623580959968135,87.0658,10042,115.338,14.426,,01H9P9BESEXE82N1GD68R6QA27,hellaswag-microsoft-deberta-v3-xsmall-lora_8-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,8,2,hellaswag,,01H9P9BHSF8K03P29R1X5VCHVN,,3.76,0.35829516032662817,1.309434413909912,0.3201317849665598,0.35829516032662817,71.2947,10042,140.852,17.617,,01H9P9BHSJ12NK4ZKRVQQB7QRF,hellaswag-microsoft-deberta-v3-xsmall-lora_8-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,8,3,hellaswag,,01H9P9BMSGS9V0BWP0BDTSTE69,,3.76,0.39623580959968135,1.2875715494155884,0.3682871001386746,0.39623580959968135,85.4685,10042,117.494,14.695,,01H9P9BMSJT7AY2WKT7TXR9YEM,hellaswag-microsoft-deberta-v3-xsmall-lora_8-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-5,full_finetuning,gpt2,requirements.txt,3.9,-1,1,hellaswag,,01HA6C1H0KW11ME1F2CT7TDPEF,,3.76,0.25731925911173076,1.3872151374816895,0.10232852843339142,0.25731925911173076,250.4529,10042,40.095,5.015,,01HA6C1H0MYE65749AH9CYVVEF,hellaswag-gpt2-full_finetuning-lr_5e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1,1,hellaswag,,01HA6C1KMPC3J0TN2ZFFJMRYE2,,3.76,0.25731925911173076,1.3870590925216675,0.10232852843339142,0.25731925911173076,256.1832,10042,39.199,4.903,,01HA6C1KMSHNDAZMGV9FTAFK0T,hellaswag-gpt2-lora_1-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2,1,hellaswag,,01HA6C1PKHJHAY0KDZXMWPVHYX,,3.76,0.25731925911173076,1.3866409063339233,0.10232852843339142,0.25731925911173076,257.1916,10042,39.045,4.884,,01HA6C1PKKGSSW8MXBEER7W6TM,hellaswag-gpt2-lora_2-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,4,1,hellaswag,,01HA6C1SHQJ230J5PN9ZH9TYJE,,,,,,,,,,,2023-09-13 04:22:14.025054 +0000 UTC,01HA6C1SHTZV7Y4FHRPKD88TYK,hellaswag-gpt2-lora_4-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,4,1,hellaswag,,01HA6C1SHQJ230J5PN9ZH9TYJE,,,,,,,,,,,2023-09-13 05:14:49.383254 +0000 UTC,01HA6C1SHTZV7Y4FHRPKD88TYK,hellaswag-gpt2-lora_4-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,4,1,hellaswag,,01HA6C1SHQJ230J5PN9ZH9TYJE,,,,,,,,,,,2023-09-13 08:31:30.516594 +0000 UTC,01HA6C1SHTZV7Y4FHRPKD88TYK,hellaswag-gpt2-lora_4-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,4,1,hellaswag,,01HA6C1SHQJ230J5PN9ZH9TYJE,,,,,,,,,,,2023-09-13 10:00:22.084581 +0000 UTC,01HA6C1SHTZV7Y4FHRPKD88TYK,hellaswag-gpt2-lora_4-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,4,1,hellaswag,,01HA6C1SHQJ230J5PN9ZH9TYJE,,,,,,,,,,,2023-09-13 14:39:37.72651 +0000 UTC,01HA6C1SHTZV7Y4FHRPKD88TYK,hellaswag-gpt2-lora_4-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,4,1,hellaswag,,01HA6C1SHQJ230J5PN9ZH9TYJE,,,,,,,,,,,2023-09-13 17:09:47.486659 +0000 UTC,01HA6C1SHTZV7Y4FHRPKD88TYK,hellaswag-gpt2-lora_4-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,4,1,hellaswag,,01HA6C1SHQJ230J5PN9ZH9TYJE,,,,,,,,,,,2023-09-13 18:08:35.281922 +0000 UTC,01HA6C1SHTZV7Y4FHRPKD88TYK,hellaswag-gpt2-lora_4-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,4,1,hellaswag,,01HA6C1SHQJ230J5PN9ZH9TYJE,,3.76,0.2575184226249751,1.3863753080368042,0.10278302323666824,0.2575184226249751,252.9112,10042,39.706,4.966,,01HA6C1SHTZV7Y4FHRPKD88TYK,hellaswag-gpt2-lora_4-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,8,1,hellaswag,,01HA6C1WH86ZV32NDJFF7KJE6Z,,,,,,,,,,,2023-09-13 04:22:14.022266 +0000 UTC,01HA6C1WHAT7CY5XP78BYSNKR4,hellaswag-gpt2-lora_8-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,8,1,hellaswag,,01HA6C1WH86ZV32NDJFF7KJE6Z,,,,,,,,,,,2023-09-13 08:04:18.94486 +0000 UTC,01HA6C1WHAT7CY5XP78BYSNKR4,hellaswag-gpt2-lora_8-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,8,1,hellaswag,,01HA6C1WH86ZV32NDJFF7KJE6Z,,,,,,,,,,,2023-09-13 09:31:39.028838 +0000 UTC,01HA6C1WHAT7CY5XP78BYSNKR4,hellaswag-gpt2-lora_8-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,8,1,hellaswag,,01HA6C1WH86ZV32NDJFF7KJE6Z,,,,,,,,,,,2023-09-13 14:33:12.579686 +0000 UTC,01HA6C1WHAT7CY5XP78BYSNKR4,hellaswag-gpt2-lora_8-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,8,1,hellaswag,,01HA6C1WH86ZV32NDJFF7KJE6Z,,,,,,,,,,,2023-09-13 17:07:00.648512 +0000 UTC,01HA6C1WHAT7CY5XP78BYSNKR4,hellaswag-gpt2-lora_8-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,8,1,hellaswag,,01HA6C1WH86ZV32NDJFF7KJE6Z,,3.76,0.253734315873332,1.3870009183883667,0.16746562490117048,0.253734315873332,252.9827,10042,39.694,4.965,,01HA6C1WHAT7CY5XP78BYSNKR4,hellaswag-gpt2-lora_8-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,16,1,hellaswag,,01HA6C1ZG2RPTJ9DJXME4BGYA0,,,,,,,,,,,2023-09-13 04:22:45.133058 +0000 UTC,01HA6C1ZG4RSH5HSGJT3KJ9QQ1,hellaswag-gpt2-lora_16-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,16,1,hellaswag,,01HA6C1ZG2RPTJ9DJXME4BGYA0,,,,,,,,,,,2023-09-13 05:14:49.3805 +0000 UTC,01HA6C1ZG4RSH5HSGJT3KJ9QQ1,hellaswag-gpt2-lora_16-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,16,1,hellaswag,,01HA6C1ZG2RPTJ9DJXME4BGYA0,,,,,,,,,,,2023-09-13 12:47:00.418731 +0000 UTC,01HA6C1ZG4RSH5HSGJT3KJ9QQ1,hellaswag-gpt2-lora_16-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,16,1,hellaswag,,01HA6C1ZG2RPTJ9DJXME4BGYA0,,3.76,0.25781716789484166,1.3863115310668945,0.1050792059281353,0.25781716789484166,249.2041,10042,40.296,5.04,,01HA6C1ZG4RSH5HSGJT3KJ9QQ1,hellaswag-gpt2-lora_16-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,32,1,hellaswag,,01HA6C22ECH1FRBT3GGWH472EF,,,,,,,,,,,2023-09-13 04:22:45.129106 +0000 UTC,01HA6C22EEM5P5DY0PJ29Q0903,hellaswag-gpt2-lora_32-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,32,1,hellaswag,,01HA6C22ECH1FRBT3GGWH472EF,,,,,,,,,,,2023-09-13 05:14:49.377567 +0000 UTC,01HA6C22EEM5P5DY0PJ29Q0903,hellaswag-gpt2-lora_32-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,32,1,hellaswag,,01HA6C22ECH1FRBT3GGWH472EF,,,,,,,,,,,2023-09-13 10:04:03.74149 +0000 UTC,01HA6C22EEM5P5DY0PJ29Q0903,hellaswag-gpt2-lora_32-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,32,1,hellaswag,,01HA6C22ECH1FRBT3GGWH472EF,,,,,,,,,,,2023-09-13 08:33:49.97888 +0000 UTC,01HA6C22EEM5P5DY0PJ29Q0903,hellaswag-gpt2-lora_32-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,32,1,hellaswag,,01HA6C22ECH1FRBT3GGWH472EF,,,,,,,,,,,2023-09-13 18:01:01.324066 +0000 UTC,01HA6C22EEM5P5DY0PJ29Q0903,hellaswag-gpt2-lora_32-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,32,1,hellaswag,,01HA6C22ECH1FRBT3GGWH472EF,,,,,,,,,,,2023-09-13 18:40:47.740564 +0000 UTC,01HA6C22EEM5P5DY0PJ29Q0903,hellaswag-gpt2-lora_32-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,32,1,hellaswag,,01HA6C22ECH1FRBT3GGWH472EF,,,,,,,,,,,2023-09-13 21:26:29.630825 +0000 UTC,01HA6C22EEM5P5DY0PJ29Q0903,hellaswag-gpt2-lora_32-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,32,1,hellaswag,,01HA6C22ECH1FRBT3GGWH472EF,,3.76,0.25731925911173076,1.3865021467208862,0.10232852843339142,0.25731925911173076,248.7922,10042,40.363,5.048,,01HA6C22EEM5P5DY0PJ29Q0903,hellaswag-gpt2-lora_32-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,64,1,hellaswag,,01HA6C25D5SZRM3MBFND2GW3J0,,,,,,,,,,,2023-09-13 06:30:55.356087 +0000 UTC,01HA6C25D7GSG1SFP6QMN18J2R,hellaswag-gpt2-lora_64-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,64,1,hellaswag,,01HA6C25D5SZRM3MBFND2GW3J0,,,,,,,,,,,2023-09-13 09:09:44.677233 +0000 UTC,01HA6C25D7GSG1SFP6QMN18J2R,hellaswag-gpt2-lora_64-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,64,1,hellaswag,,01HA6C25D5SZRM3MBFND2GW3J0,,3.76,0.25951005775741887,1.3867452144622803,0.13263801468269448,0.25951005775741887,249.2994,10042,40.281,5.038,,01HA6C25D7GSG1SFP6QMN18J2R,hellaswag-gpt2-lora_64-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,3376,1,hellaswag,,01HA6C28BRY0H6FVM0BW1N3QVQ,,,,,,,,,,,2023-09-13 05:27:39.87404 +0000 UTC,01HA6C28BTHXRWJZHJ33BFBCRW,hellaswag-gpt2-lora_3376-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,3376,1,hellaswag,,01HA6C28BRY0H6FVM0BW1N3QVQ,,,,,,,,,,,2023-09-13 08:42:12.016833 +0000 UTC,01HA6C28BTHXRWJZHJ33BFBCRW,hellaswag-gpt2-lora_3376-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,3376,1,hellaswag,,01HA6C28BRY0H6FVM0BW1N3QVQ,,,,,,,,,,,2023-09-13 12:35:24.360874 +0000 UTC,01HA6C28BTHXRWJZHJ33BFBCRW,hellaswag-gpt2-lora_3376-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,3376,1,hellaswag,,01HA6C28BRY0H6FVM0BW1N3QVQ,,3.76,0.2574188408683529,1.3865022659301758,0.10253996835226427,0.2574188408683529,383.3395,10042,26.196,3.276,,01HA6C28BTHXRWJZHJ33BFBCRW,hellaswag-gpt2-lora_3376-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,676,1,hellaswag,,01HA6C2BBHR3FJYGAYAT6TGT6V,,3.76,0.25731925911173076,1.3916337490081787,0.10233663366336634,0.25731925911173076,278.2365,10042,36.092,4.514,,01HA6C2BBM7ZY2DZZZ0THQRWXY,hellaswag-gpt2-lora_676-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1351,1,hellaswag,,01HA6C2ED6HKZSAZRT4ST4C7GF,,,,,,,,,,,2023-09-13 04:22:14.018885 +0000 UTC,01HA6C2ED8VJ3X1H8GJR8K99N5,hellaswag-gpt2-lora_1351-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1351,1,hellaswag,,01HA6C2ED6HKZSAZRT4ST4C7GF,,,,,,,,,,,2023-09-13 05:14:19.36123 +0000 UTC,01HA6C2ED8VJ3X1H8GJR8K99N5,hellaswag-gpt2-lora_1351-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1351,1,hellaswag,,01HA6C2ED6HKZSAZRT4ST4C7GF,,,,,,,,,,,2023-09-13 08:25:54.704994 +0000 UTC,01HA6C2ED8VJ3X1H8GJR8K99N5,hellaswag-gpt2-lora_1351-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1351,1,hellaswag,,01HA6C2ED6HKZSAZRT4ST4C7GF,,,,,,,,,,,2023-09-13 09:53:22.114318 +0000 UTC,01HA6C2ED8VJ3X1H8GJR8K99N5,hellaswag-gpt2-lora_1351-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1351,1,hellaswag,,01HA6C2ED6HKZSAZRT4ST4C7GF,,,,,,,,,,,2023-09-13 17:12:21.908949 +0000 UTC,01HA6C2ED8VJ3X1H8GJR8K99N5,hellaswag-gpt2-lora_1351-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1351,1,hellaswag,,01HA6C2ED6HKZSAZRT4ST4C7GF,,,,,,,,,,,2023-09-13 18:02:13.232528 +0000 UTC,01HA6C2ED8VJ3X1H8GJR8K99N5,hellaswag-gpt2-lora_1351-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1351,1,hellaswag,,01HA6C2ED6HKZSAZRT4ST4C7GF,,3.76,0.25731925911173076,1.3877310752868652,0.10232852843339142,0.25731925911173076,301.3444,10042,33.324,4.168,,01HA6C2ED8VJ3X1H8GJR8K99N5,hellaswag-gpt2-lora_1351-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2026,1,hellaswag,,01HA6C2H9EXJKA00ZE23EJGJ9X,,3.76,0.25731925911173076,1.3879177570343018,0.10232852843339142,0.25731925911173076,349.3667,10042,28.743,3.595,,01HA6C2H9GFT6FA9AYYTD9Q3YH,hellaswag-gpt2-lora_2026-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2026,1,hellaswag,,01HA6C2H9EXJKA00ZE23EJGJ9X,,,,,,,,,,,2023-09-13 04:22:45.126113 +0000 UTC,01HA6C2H9GFT6FA9AYYTD9Q3YH,hellaswag-gpt2-lora_2026-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2701,1,hellaswag,,01HA6C2M82NYG0Y9CCSKSDPAWN,,,,,,,,,,,2023-09-13 04:22:45.123293 +0000 UTC,01HA6C2M842EE6MER00GX1VDPS,hellaswag-gpt2-lora_2701-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2701,1,hellaswag,,01HA6C2M82NYG0Y9CCSKSDPAWN,,,,,,,,,,,2023-09-13 05:14:19.35875 +0000 UTC,01HA6C2M842EE6MER00GX1VDPS,hellaswag-gpt2-lora_2701-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2701,1,hellaswag,,01HA6C2M82NYG0Y9CCSKSDPAWN,,,,,,,,,,,2023-09-13 08:26:09.524736 +0000 UTC,01HA6C2M842EE6MER00GX1VDPS,hellaswag-gpt2-lora_2701-lr_5e-4-seed_1
